dataset_id,model_variant,representation,layer,measure,estimand,fold,scope,converged,singular,optimizer_code,convergence_messages,warnings,elapsed_seconds
X21,ft,hubert_tsne_3d,cnn_2,between_type_sentence,actual_heard_presentation_weighted_exposure_variability,3,train_refit,True,False,0,,,5.5
X21,ft,hubert_tsne_3d,cnn_2,between_type_sentence,actual_heard_presentation_weighted_exposure_variability,3,heldout_refit,True,False,0,,,3.24
X21,ft,hubert_tsne_3d,cnn_2,between_type_word,actual_heard_presentation_weighted_exposure_variability,1,train_refit,False,False,0,"Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?","Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?",11.01
X21,ft,hubert_tsne_3d,cnn_2,between_type_word,actual_heard_presentation_weighted_exposure_variability,1,heldout_refit,False,False,0,"Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?","Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?",4.75
X21,ft,hubert_tsne_3d,cnn_2,between_type_word,actual_heard_presentation_weighted_exposure_variability,2,train_refit,False,False,0,"Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?","Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?",11.33
X21,ft,hubert_tsne_3d,cnn_2,between_type_word,actual_heard_presentation_weighted_exposure_variability,2,heldout_refit,False,False,0,"Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?","Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?",5.82
X21,ft,hubert_tsne_3d,cnn_2,between_type_word,actual_heard_presentation_weighted_exposure_variability,3,train_refit,False,False,0,"Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?","Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?",13.68
X21,ft,hubert_tsne_3d,cnn_2,between_type_word,actual_heard_presentation_weighted_exposure_variability,3,heldout_refit,False,False,0,"Model failed to converge with max|grad| = 0.00427604 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?","Model failed to converge with max|grad| = 0.00427604 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?",5.32
X21,ft,hubert_tsne_3d,cnn_2,mean_dissimilarity_phoneme,actual_heard_presentation_weighted_exposure_variability,1,train_refit,True,False,0,,,3.59
X21,ft,hubert_tsne_3d,cnn_2,mean_dissimilarity_phoneme,actual_heard_presentation_weighted_exposure_variability,1,heldout_refit,True,False,0,,,1.3
X21,ft,hubert_tsne_3d,cnn_2,mean_dissimilarity_phoneme,actual_heard_presentation_weighted_exposure_variability,2,train_refit,True,False,0,,,3.83
X21,ft,hubert_tsne_3d,cnn_2,mean_dissimilarity_phoneme,actual_heard_presentation_weighted_exposure_variability,2,heldout_refit,True,False,0,,,2.01
X21,ft,hubert_tsne_3d,cnn_2,mean_dissimilarity_phoneme,actual_heard_presentation_weighted_exposure_variability,3,train_refit,True,False,0,,,3.3
X21,ft,hubert_tsne_3d,cnn_2,mean_dissimilarity_phoneme,actual_heard_presentation_weighted_exposure_variability,3,heldout_refit,True,False,0,,,1.72
X21,ft,hubert_tsne_3d,cnn_2,mean_dissimilarity_sentence,actual_heard_presentation_weighted_exposure_variability,1,train_refit,True,False,0,,,5.53
X21,ft,hubert_tsne_3d,cnn_2,mean_dissimilarity_sentence,actual_heard_presentation_weighted_exposure_variability,1,heldout_refit,True,False,0,,,2.61
X21,ft,hubert_tsne_3d,cnn_2,mean_dissimilarity_sentence,actual_heard_presentation_weighted_exposure_variability,2,train_refit,True,False,0,,,4.78
X21,ft,hubert_tsne_3d,cnn_2,mean_dissimilarity_sentence,actual_heard_presentation_weighted_exposure_variability,2,heldout_refit,True,False,0,,,3.23
X21,ft,hubert_tsne_3d,cnn_2,mean_dissimilarity_sentence,actual_heard_presentation_weighted_exposure_variability,3,train_refit,True,False,0,,,6.41
X21,ft,hubert_tsne_3d,cnn_2,mean_dissimilarity_sentence,actual_heard_presentation_weighted_exposure_variability,3,heldout_refit,True,False,0,,,3.09
X21,ft,hubert_tsne_3d,cnn_2,mean_dissimilarity_word,actual_heard_presentation_weighted_exposure_variability,1,train_refit,True,False,0,,,5.24
X21,ft,hubert_tsne_3d,cnn_2,mean_dissimilarity_word,actual_heard_presentation_weighted_exposure_variability,1,heldout_refit,True,False,0,,,2.36
X21,ft,hubert_tsne_3d,cnn_2,mean_dissimilarity_word,actual_heard_presentation_weighted_exposure_variability,2,train_refit,True,False,0,,,5.36
X21,ft,hubert_tsne_3d,cnn_2,mean_dissimilarity_word,actual_heard_presentation_weighted_exposure_variability,2,heldout_refit,True,False,0,,,2.34
X21,ft,hubert_tsne_3d,cnn_2,mean_dissimilarity_word,actual_heard_presentation_weighted_exposure_variability,3,train_refit,True,False,0,,,7.02
X21,ft,hubert_tsne_3d,cnn_2,mean_dissimilarity_word,actual_heard_presentation_weighted_exposure_variability,3,heldout_refit,True,False,0,,,3.14
X21,ft,hubert_tsne_3d,cnn_2,order_phoneme,actual_heard_presentation_weighted_exposure_variability,1,train_refit,False,False,0,"Model failed to converge with max|grad| = 0.272913 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?","Model failed to converge with max|grad| = 0.272913 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?",0.96
X21,ft,hubert_tsne_3d,cnn_2,order_phoneme,actual_heard_presentation_weighted_exposure_variability,1,heldout_refit,False,False,0,"Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?","Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?",7.06
X21,ft,hubert_tsne_3d,cnn_2,order_phoneme,actual_heard_presentation_weighted_exposure_variability,2,train_refit,False,False,0,"Model failed to converge with max|grad| = 0.0289578 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?","Model failed to converge with max|grad| = 0.0289578 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?",0.85
X21,ft,hubert_tsne_3d,cnn_2,order_phoneme,actual_heard_presentation_weighted_exposure_variability,2,heldout_refit,False,False,0,"Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?","Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?",7.59
X21,ft,hubert_tsne_3d,cnn_2,order_phoneme,actual_heard_presentation_weighted_exposure_variability,3,train_refit,False,False,0,"Model failed to converge with max|grad| = 0.0849028 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?","Model failed to converge with max|grad| = 0.0849028 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?",1.11
X21,ft,hubert_tsne_3d,cnn_2,order_phoneme,actual_heard_presentation_weighted_exposure_variability,3,heldout_refit,False,False,0,"Model failed to converge with max|grad| = 0.00285585 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?","Model failed to converge with max|grad| = 0.00285585 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?",8.18
X21,ft,hubert_tsne_3d,cnn_2,order_sentence,actual_heard_presentation_weighted_exposure_variability,1,train_refit,False,False,0,"Model failed to converge with max|grad| = 0.035998 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?","Model failed to converge with max|grad| = 0.035998 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?",0.89
X21,ft,hubert_tsne_3d,cnn_2,order_sentence,actual_heard_presentation_weighted_exposure_variability,1,heldout_refit,False,False,0,"Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?","Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?",7.56
X21,ft,hubert_tsne_3d,cnn_2,order_sentence,actual_heard_presentation_weighted_exposure_variability,2,train_refit,False,False,0,"Model failed to converge with max|grad| = 0.0101687 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?","Model failed to converge with max|grad| = 0.0101687 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?",11.42
X21,ft,hubert_tsne_3d,cnn_2,order_sentence,actual_heard_presentation_weighted_exposure_variability,2,heldout_refit,False,False,0,"Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?","Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?",9.53
X21,ft,hubert_tsne_3d,cnn_2,order_sentence,actual_heard_presentation_weighted_exposure_variability,3,train_refit,False,False,0,"Model failed to converge with max|grad| = 0.00371981 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?","Model failed to converge with max|grad| = 0.00371981 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?",14.18
X21,ft,hubert_tsne_3d,cnn_2,order_sentence,actual_heard_presentation_weighted_exposure_variability,3,heldout_refit,False,False,0,"Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?","Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?",9.99
X21,ft,hubert_tsne_3d,cnn_2,order_word,actual_heard_presentation_weighted_exposure_variability,1,train_refit,False,False,0,"Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?","Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?",16.2
X21,ft,hubert_tsne_3d,cnn_2,order_word,actual_heard_presentation_weighted_exposure_variability,1,heldout_refit,False,False,0,"Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables? | Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?","Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?;Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?",8.52
X21,ft,hubert_tsne_3d,cnn_2,order_word,actual_heard_presentation_weighted_exposure_variability,2,train_refit,False,False,0,"Model failed to converge with max|grad| = 0.0020781 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?","Model failed to converge with max|grad| = 0.0020781 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?",16.77
X21,ft,hubert_tsne_3d,cnn_2,order_word,actual_heard_presentation_weighted_exposure_variability,2,heldout_refit,False,False,0,"Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables? | Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?","Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?;Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?",10.47
X21,ft,hubert_tsne_3d,cnn_2,order_word,actual_heard_presentation_weighted_exposure_variability,3,train_refit,False,False,0,"Model failed to converge with max|grad| = 0.184127 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?","Model failed to converge with max|grad| = 0.184127 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?",1.18
X21,ft,hubert_tsne_3d,cnn_2,order_word,actual_heard_presentation_weighted_exposure_variability,3,heldout_refit,False,False,0,"Model failed to converge with max|grad| = 0.176416 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables? | Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?","Model failed to converge with max|grad| = 0.176416 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?;Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?",0.620000000000005
X21,ft,hubert_tsne_3d,cnn_2,overall,actual_heard_presentation_weighted_exposure_variability,1,train_refit,False,False,0,"Model failed to converge with max|grad| = 0.801352 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables? | Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?","Model failed to converge with max|grad| = 0.801352 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?;Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?",0.94
X21,ft,hubert_tsne_3d,cnn_2,overall,actual_heard_presentation_weighted_exposure_variability,1,heldout_refit,False,False,0,"Model failed to converge with max|grad| = 0.576397 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables? | Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?","Model failed to converge with max|grad| = 0.576397 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?;Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?",0.44
X21,ft,hubert_tsne_3d,cnn_2,overall,actual_heard_presentation_weighted_exposure_variability,2,train_refit,False,False,0,"Model failed to converge with max|grad| = 0.243724 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables? | Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?","Model failed to converge with max|grad| = 0.243724 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?;Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?",1.05
X21,ft,hubert_tsne_3d,cnn_2,overall,actual_heard_presentation_weighted_exposure_variability,2,heldout_refit,False,False,0,"Model failed to converge with max|grad| = 0.291264 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables? | Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?","Model failed to converge with max|grad| = 0.291264 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?;Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?",0.49
X21,ft,hubert_tsne_3d,cnn_2,overall,actual_heard_presentation_weighted_exposure_variability,3,train_refit,False,False,0,"Model failed to converge with max|grad| = 0.0742009 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables? | Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?","Model failed to converge with max|grad| = 0.0742009 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?;Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?",0.78
X21,ft,hubert_tsne_3d,cnn_2,overall,actual_heard_presentation_weighted_exposure_variability,3,heldout_refit,False,False,0,"Model failed to converge with max|grad| = 0.550776 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables? | Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?","Model failed to converge with max|grad| = 0.550776 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?;Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?",0.43
X21,ft,hubert_tsne_3d,cnn_2,within_token_phoneme,actual_heard_presentation_weighted_exposure_variability,1,train_refit,False,False,0,"Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?","Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?",8.84
X21,ft,hubert_tsne_3d,cnn_2,within_token_phoneme,actual_heard_presentation_weighted_exposure_variability,1,heldout_refit,False,False,0,"Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?","Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?",5.14
X21,ft,hubert_tsne_3d,cnn_2,within_token_phoneme,actual_heard_presentation_weighted_exposure_variability,2,train_refit,False,False,0,"Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?","Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?",12.71
X21,ft,hubert_tsne_3d,cnn_2,within_token_phoneme,actual_heard_presentation_weighted_exposure_variability,2,heldout_refit,False,False,0,"Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?","Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?",4.12
X21,ft,hubert_tsne_3d,cnn_2,within_token_phoneme,actual_heard_presentation_weighted_exposure_variability,3,train_refit,False,False,0,"Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?","Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?",13.54
X21,ft,hubert_tsne_3d,cnn_2,within_token_phoneme,actual_heard_presentation_weighted_exposure_variability,3,heldout_refit,False,False,0,"Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?","Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?",7.41
X21,ft,hubert_tsne_3d,cnn_2,within_token_sentence,actual_heard_presentation_weighted_exposure_variability,1,train_refit,False,False,0,"Model failed to converge with max|grad| = 0.245254 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables? | Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?","Model failed to converge with max|grad| = 0.245254 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?;Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?",0.84
X21,ft,hubert_tsne_3d,cnn_2,within_token_sentence,actual_heard_presentation_weighted_exposure_variability,1,heldout_refit,False,False,0,"Model failed to converge with max|grad| = 0.100644 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables? | Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?","Model failed to converge with max|grad| = 0.100644 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?;Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?",0.45
X21,ft,hubert_tsne_3d,cnn_2,within_token_sentence,actual_heard_presentation_weighted_exposure_variability,2,train_refit,False,False,0,"Model failed to converge with max|grad| = 0.106956 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables? | Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?","Model failed to converge with max|grad| = 0.106956 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?;Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?",0.95
X21,ft,hubert_tsne_3d,cnn_2,within_token_sentence,actual_heard_presentation_weighted_exposure_variability,2,heldout_refit,False,False,0,"Model failed to converge with max|grad| = 0.0671552 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables? | Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?","Model failed to converge with max|grad| = 0.0671552 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?;Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?",0.43
X21,ft,hubert_tsne_3d,cnn_2,within_token_sentence,actual_heard_presentation_weighted_exposure_variability,3,train_refit,False,False,0,"Model failed to converge with max|grad| = 0.578766 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables? | Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?","Model failed to converge with max|grad| = 0.578766 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?;Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?",0.970000000000001
X21,ft,hubert_tsne_3d,cnn_2,within_token_sentence,actual_heard_presentation_weighted_exposure_variability,3,heldout_refit,False,False,0,"Model failed to converge with max|grad| = 0.196324 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables? | Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?","Model failed to converge with max|grad| = 0.196324 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?;Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?",0.5
X21,ft,hubert_tsne_3d,cnn_2,within_token_word,actual_heard_presentation_weighted_exposure_variability,1,train_refit,False,False,0,"Model failed to converge with max|grad| = 0.116591 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables? | Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?","Model failed to converge with max|grad| = 0.116591 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?;Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?",0.88
X21,ft,hubert_tsne_3d,cnn_2,within_token_word,actual_heard_presentation_weighted_exposure_variability,1,heldout_refit,False,False,0,"Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables? | Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?","Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?;Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?",9.74
X21,ft,hubert_tsne_3d,cnn_2,within_token_word,actual_heard_presentation_weighted_exposure_variability,2,train_refit,False,False,0,"Model failed to converge with max|grad| = 0.294939 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables? | Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?","Model failed to converge with max|grad| = 0.294939 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?;Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?",1.34
X21,ft,hubert_tsne_3d,cnn_2,within_token_word,actual_heard_presentation_weighted_exposure_variability,2,heldout_refit,False,False,0,"Model failed to converge with max|grad| = 0.0352707 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables? | Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?","Model failed to converge with max|grad| = 0.0352707 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?;Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?",0.5
X21,ft,hubert_tsne_3d,cnn_2,within_token_word,actual_heard_presentation_weighted_exposure_variability,3,train_refit,False,False,0,"Model failed to converge with max|grad| = 0.156092 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables? | Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?","Model failed to converge with max|grad| = 0.156092 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?;Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?",1.08
X21,ft,hubert_tsne_3d,cnn_2,within_token_word,actual_heard_presentation_weighted_exposure_variability,3,heldout_refit,False,False,0,"Model failed to converge with max|grad| = 0.538387 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables? | Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?","Model failed to converge with max|grad| = 0.538387 (tol = 0.002, component 1) | Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?;Model is nearly unidentifiable: large eigenvalue ratio
 - Rescale variables?",0.639999999999999
X21,ft,hubert_tsne_3d,cnn_2,within_type_phoneme,actual_heard_presentation_weighted_exposure_variability,1,train_refit,False,False,0,"Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?","Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?",8.36
X21,ft,hubert_tsne_3d,cnn_2,within_type_phoneme,actual_heard_presentation_weighted_exposure_variability,1,heldout_refit,False,False,0,"Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?","Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?",2.28
X21,ft,hubert_tsne_3d,cnn_2,within_type_phoneme,actual_heard_presentation_weighted_exposure_variability,2,train_refit,False,False,0,"Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?","Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?",11.67
X21,ft,hubert_tsne_3d,cnn_2,within_type_phoneme,actual_heard_presentation_weighted_exposure_variability,2,heldout_refit,False,False,0,"Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?","Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?",5.93
X21,ft,hubert_tsne_3d,cnn_2,within_type_phoneme,actual_heard_presentation_weighted_exposure_variability,3,train_refit,False,False,0,"Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?","Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?",10.34
X21,ft,hubert_tsne_3d,cnn_2,within_type_phoneme,actual_heard_presentation_weighted_exposure_variability,3,heldout_refit,False,False,0,"Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?","Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?",3.97
