"dataset_id","feature_key","model_id","term","estimate","std_error","z_value","p_value","conf_low","conf_high"
"B23","tr_4::between_type_sentence","M_condition","test_talker_idB23.TUR.TUR",-1.76720293030932,0.423331593983011,-4.1745122627919,2.9862513496298e-05,-2.59693285451602,-0.937473006102618
"B23","tr_4::between_type_sentence","M_predictor","(Intercept)",2.21289427429385,0.314944715313757,7.02629435165883,2.12090792981716e-12,1.59560263227889,2.83018591630881
"B23","tr_4::between_type_sentence","M_predictor","variability_z",0.141256231209157,0.05472485400582,2.58120800457749,0.00984552405145518,0.03399551735775,0.248516945060565
"B23","tr_4::between_type_sentence","M_predictor","outer_fold1",0.0437922462685881,0.134133013345013,0.326483728177693,0.744058398474934,-0.219108459887637,0.306692952424813
"B23","tr_4::between_type_sentence","M_predictor","outer_fold2",0.0408450143995188,0.134153261551783,0.304465310250789,0.760773417414339,-0.222095378241975,0.303785407041013
"B23","tr_4::between_type_sentence","M_predictor","test_talker_idB23.FAR.FAR",-0.864672010991527,0.423881506654632,-2.0398908596313,0.0413611973422093,-1.6954797640346,-0.0338642579484487
"B23","tr_4::between_type_sentence","M_predictor","test_talker_idB23.SPA.SPA",-0.833454924152452,0.424232741236031,-1.9646171620892,0.0494585641018621,-1.66495109697507,-0.00195875132983125
"B23","tr_4::between_type_sentence","M_predictor","test_talker_idB23.TUR.TUR",-1.76723764024863,0.423644185128163,-4.17151397868001,3.02582490770877e-05,-2.59758024309983,-0.936895037397434
"B23","tr_4::between_type_sentence","M_joint","(Intercept)",-0.0129599431764891,0.625339893187922,-0.0207246384209083,0.983465314621418,-1.23862613382482,1.21270624747184
"B23","tr_4::between_type_sentence","M_joint","condition_idB23.b_FAR",12.7179758431609,3.04133736879814,4.18170505305918,2.89331147442402e-05,6.75695460031653,18.6789970860052
"B23","tr_4::between_type_sentence","M_joint","condition_idB23.b_SPA",1.99360458457408,0.520980348212204,3.8266406620045,0.000129903931759959,0.972483102078164,3.01472606707
"B23","tr_4::between_type_sentence","M_joint","condition_idB23.b_TUR",-18.7362284782546,4.50327120026295,-4.16058186261592,3.17437805723651e-05,-27.56264003077,-9.90981692573926
"B23","tr_4::between_type_sentence","M_joint","condition_idB23.c_noBRP",5.75347889389743,1.38152752258458,4.16457783130786,3.11929206222567e-05,3.04568494963164,8.46127283816321
"B23","tr_4::between_type_sentence","M_joint","condition_idB23.c_noFAR",1.09538415023946,0.33281007654354,3.29131906586415,0.000997187410380077,0.443076400214123,1.7476919002648
"B23","tr_4::between_type_sentence","M_joint","condition_idB23.c_noSPA",-2.90971939936634,0.726205246146555,-4.00674522086712,6.15612066730677e-05,-4.33308168181359,-1.48635711691909
"B23","tr_4::between_type_sentence","M_joint","condition_idB23.c_noTUR",16.3245670708496,3.89678659509724,4.18923815109312,2.7989254245358e-05,8.68686534445902,23.9622687972402
"B23","tr_4::between_type_sentence","M_joint","variability_z",-9.68253569090961,2.35100024721141,-4.11847497778631,3.81387972482619e-05,-14.290496175444,-5.07457520637525
"B23","tr_4::between_type_sentence","M_joint","outer_fold1",-0.000682738272698248,0.132081934099561,-0.00516905114505372,0.995875712263572,-0.259563329107839,0.258197852562442
"B23","tr_4::between_type_sentence","M_joint","outer_fold2",0.211620632438332,0.137695859000538,1.53686998268775,0.124325151547451,-0.058263251202722,0.481504516079386
"B23","tr_4::between_type_sentence","M_joint","test_talker_idB23.FAR.FAR",-0.86468772763108,0.424382752615321,-2.03751854264179,0.0415981056898539,-1.69647792275711,-0.0328975325050502
"B23","tr_4::between_type_sentence","M_joint","test_talker_idB23.SPA.SPA",-0.833467153314176,0.424384514171371,-1.9639433708875,0.04953665944998,-1.66526080109006,-0.00167350553828882
"B23","tr_4::between_type_sentence","M_joint","test_talker_idB23.TUR.TUR",-1.76726116456334,0.424048267251404,-4.16759435433701,3.07831106403439e-05,-2.59839576837609,-0.93612656075059
