analysis_row_id,condition,dataset_id,distance,item_id,item_talker,layer,model_variant,participant_id,representation,response_correct,response_incorrect,condition_class,model_similarity,similarity_k,listener_accuracy
B23:B23.2003:007,b_BRP,B23,1.844190000890414,B23.TUR.TUR.S9445,B23.TUR.TUR,tr_24,ft,B23.2003,hubert_tsne_3d,7,0,Single talker,0.9981502437140803,0.0010039470970037,1
B23:B23.2003:007,b_BRP,B23,1.844190000890414,B23.TUR.TUR.S9445,B23.TUR.TUR,tr_24,ft,B23.2003,hubert_tsne_3d,7,0,Single talker,0.9981502437140803,0.0010039470970037,1
B23:B23.2003:007,b_BRP,B23,1.844190000890414,B23.TUR.TUR.S9445,B23.TUR.TUR,tr_24,ft,B23.2003,hubert_tsne_3d,7,0,Single talker,0.9981502437140803,0.0010039470970037,1
B23:B23.2003:007,b_BRP,B23,1.844190000890414,B23.TUR.TUR.S9445,B23.TUR.TUR,tr_24,ft,B23.2003,hubert_tsne_3d,7,0,Single talker,0.9981502437140803,0.0010039470970037,1
B23:B23.2003:007,b_BRP,B23,1.844190000890414,B23.TUR.TUR.S9445,B23.TUR.TUR,tr_24,ft,B23.2003,hubert_tsne_3d,7,0,Single talker,0.9981502437140803,0.0010039470970037,1
B23:B23.2003:008,b_BRP,B23,2.8657220481800847,B23.FAR.FAR.S9215,B23.FAR.FAR,tr_24,ft,B23.2003,hubert_tsne_3d,6,0,Single talker,0.997127101363136,0.0010039470970037,1
B23:B23.2003:008,b_BRP,B23,2.8657220481800847,B23.FAR.FAR.S9215,B23.FAR.FAR,tr_24,ft,B23.2003,hubert_tsne_3d,6,0,Single talker,0.997127101363136,0.0010039470970037,1
B23:B23.2003:008,b_BRP,B23,2.8657220481800847,B23.FAR.FAR.S9215,B23.FAR.FAR,tr_24,ft,B23.2003,hubert_tsne_3d,6,0,Single talker,0.997127101363136,0.0010039470970037,1
B23:B23.2003:008,b_BRP,B23,2.8657220481800847,B23.FAR.FAR.S9215,B23.FAR.FAR,tr_24,ft,B23.2003,hubert_tsne_3d,6,0,Single talker,0.997127101363136,0.0010039470970037,1
B23:B23.2003:008,b_BRP,B23,2.8657220481800847,B23.FAR.FAR.S9215,B23.FAR.FAR,tr_24,ft,B23.2003,hubert_tsne_3d,6,0,Single talker,0.997127101363136,0.0010039470970037,1
B23:B23.2003:008,b_BRP,B23,2.8657220481800847,B23.FAR.FAR.S9215,B23.FAR.FAR,tr_24,ft,B23.2003,hubert_tsne_3d,6,0,Single talker,0.997127101363136,0.0010039470970037,1
B23:B23.2003:009,b_BRP,B23,4.667256524116008,B23.SPA.SPA.S7540,B23.SPA.SPA,tr_24,ft,B23.2003,hubert_tsne_3d,1,4,Single talker,0.9953252820277243,0.0010039470970037,1
B23:B23.2003:010,b_BRP,B23,3.9193229477935527,B23.FAR.FAR.S1895,B23.FAR.FAR,tr_24,ft,B23.2003,hubert_tsne_3d,2,3,Single talker,0.996072938258421,0.0010039470970037,1
B23:B23.2003:010,b_BRP,B23,3.9193229477935527,B23.FAR.FAR.S1895,B23.FAR.FAR,tr_24,ft,B23.2003,hubert_tsne_3d,2,3,Single talker,0.996072938258421,0.0010039470970037,1
B23:B23.2003:012,b_BRP,B23,1.625702240306444,B23.FAR.FAR.S9530,B23.FAR.FAR,tr_24,ft,B23.2003,hubert_tsne_3d,2,3,Single talker,0.9983692121372257,0.0010039470970037,1
B23:B23.2003:012,b_BRP,B23,1.625702240306444,B23.FAR.FAR.S9530,B23.FAR.FAR,tr_24,ft,B23.2003,hubert_tsne_3d,2,3,Single talker,0.9983692121372257,0.0010039470970037,1
B23:B23.2003:013,b_BRP,B23,3.337714905505712,B23.FAR.FAR.S0015,B23.FAR.FAR,tr_24,ft,B23.2003,hubert_tsne_3d,3,3,Single talker,0.9966547187735365,0.0010039470970037,1
B23:B23.2003:013,b_BRP,B23,3.337714905505712,B23.FAR.FAR.S0015,B23.FAR.FAR,tr_24,ft,B23.2003,hubert_tsne_3d,3,3,Single talker,0.9966547187735365,0.0010039470970037,1
B23:B23.2003:013,b_BRP,B23,3.337714905505712,B23.FAR.FAR.S0015,B23.FAR.FAR,tr_24,ft,B23.2003,hubert_tsne_3d,3,3,Single talker,0.9966547187735365,0.0010039470970037,1
B23:B23.2003:014,b_BRP,B23,1.6713596203688772,B23.TUR.TUR.S3199,B23.TUR.TUR,tr_24,ft,B23.2003,hubert_tsne_3d,4,1,Single talker,0.9983234503432608,0.0010039470970037,1
B23:B23.2003:014,b_BRP,B23,1.6713596203688772,B23.TUR.TUR.S3199,B23.TUR.TUR,tr_24,ft,B23.2003,hubert_tsne_3d,4,1,Single talker,0.9983234503432608,0.0010039470970037,1
B23:B23.2003:014,b_BRP,B23,1.6713596203688772,B23.TUR.TUR.S3199,B23.TUR.TUR,tr_24,ft,B23.2003,hubert_tsne_3d,4,1,Single talker,0.9983234503432608,0.0010039470970037,1
B23:B23.2003:014,b_BRP,B23,1.6713596203688772,B23.TUR.TUR.S3199,B23.TUR.TUR,tr_24,ft,B23.2003,hubert_tsne_3d,4,1,Single talker,0.9983234503432608,0.0010039470970037,1
B23:B23.2003:015,b_BRP,B23,3.1727829239313308,B23.SPA.SPA.S0195,B23.SPA.SPA,tr_24,ft,B23.2003,hubert_tsne_3d,3,3,Single talker,0.9968197614997495,0.0010039470970037,1
B23:B23.2003:015,b_BRP,B23,3.1727829239313308,B23.SPA.SPA.S0195,B23.SPA.SPA,tr_24,ft,B23.2003,hubert_tsne_3d,3,3,Single talker,0.9968197614997495,0.0010039470970037,1
B23:B23.2003:015,b_BRP,B23,3.1727829239313308,B23.SPA.SPA.S0195,B23.SPA.SPA,tr_24,ft,B23.2003,hubert_tsne_3d,3,3,Single talker,0.9968197614997495,0.0010039470970037,1
B23:B23.2003:016,b_BRP,B23,0.0,B23.BRP.BRP.S5237,B23.BRP.BRP,tr_24,ft,B23.2003,hubert_tsne_3d,5,1,Single talker,1.0,0.0010039470970037,1
B23:B23.2003:016,b_BRP,B23,0.0,B23.BRP.BRP.S5237,B23.BRP.BRP,tr_24,ft,B23.2003,hubert_tsne_3d,5,1,Single talker,1.0,0.0010039470970037,1
B23:B23.2003:016,b_BRP,B23,0.0,B23.BRP.BRP.S5237,B23.BRP.BRP,tr_24,ft,B23.2003,hubert_tsne_3d,5,1,Single talker,1.0,0.0010039470970037,1
B23:B23.2003:016,b_BRP,B23,0.0,B23.BRP.BRP.S5237,B23.BRP.BRP,tr_24,ft,B23.2003,hubert_tsne_3d,5,1,Single talker,1.0,0.0010039470970037,1
B23:B23.2003:016,b_BRP,B23,0.0,B23.BRP.BRP.S5237,B23.BRP.BRP,tr_24,ft,B23.2003,hubert_tsne_3d,5,1,Single talker,1.0,0.0010039470970037,1
B23:B23.2003:017,b_BRP,B23,0.0,B23.BRP.BRP.S7518,B23.BRP.BRP,tr_24,ft,B23.2003,hubert_tsne_3d,5,0,Single talker,1.0,0.0010039470970037,1
B23:B23.2003:017,b_BRP,B23,0.0,B23.BRP.BRP.S7518,B23.BRP.BRP,tr_24,ft,B23.2003,hubert_tsne_3d,5,0,Single talker,1.0,0.0010039470970037,1
B23:B23.2003:017,b_BRP,B23,0.0,B23.BRP.BRP.S7518,B23.BRP.BRP,tr_24,ft,B23.2003,hubert_tsne_3d,5,0,Single talker,1.0,0.0010039470970037,1
B23:B23.2003:017,b_BRP,B23,0.0,B23.BRP.BRP.S7518,B23.BRP.BRP,tr_24,ft,B23.2003,hubert_tsne_3d,5,0,Single talker,1.0,0.0010039470970037,1
B23:B23.2003:017,b_BRP,B23,0.0,B23.BRP.BRP.S7518,B23.BRP.BRP,tr_24,ft,B23.2003,hubert_tsne_3d,5,0,Single talker,1.0,0.0010039470970037,1
B23:B23.2003:018,b_BRP,B23,3.7015603702264097,B23.SPA.SPA.S9461,B23.SPA.SPA,tr_24,ft,B23.2003,hubert_tsne_3d,2,3,Single talker,0.9962907256291906,0.0010039470970037,1
B23:B23.2003:018,b_BRP,B23,3.7015603702264097,B23.SPA.SPA.S9461,B23.SPA.SPA,tr_24,ft,B23.2003,hubert_tsne_3d,2,3,Single talker,0.9962907256291906,0.0010039470970037,1
B23:B23.2003:019,b_BRP,B23,2.7788935229279743,B23.SPA.SPA.S2227,B23.SPA.SPA,tr_24,ft,B23.2003,hubert_tsne_3d,4,2,Single talker,0.9972140259634544,0.0010039470970037,1
B23:B23.2003:019,b_BRP,B23,2.7788935229279743,B23.SPA.SPA.S2227,B23.SPA.SPA,tr_24,ft,B23.2003,hubert_tsne_3d,4,2,Single talker,0.9972140259634544,0.0010039470970037,1
B23:B23.2003:019,b_BRP,B23,2.7788935229279743,B23.SPA.SPA.S2227,B23.SPA.SPA,tr_24,ft,B23.2003,hubert_tsne_3d,4,2,Single talker,0.9972140259634544,0.0010039470970037,1
B23:B23.2003:019,b_BRP,B23,2.7788935229279743,B23.SPA.SPA.S2227,B23.SPA.SPA,tr_24,ft,B23.2003,hubert_tsne_3d,4,2,Single talker,0.9972140259634544,0.0010039470970037,1
B23:B23.2003:020,b_BRP,B23,0.0,B23.BRP.BRP.S0363,B23.BRP.BRP,tr_24,ft,B23.2003,hubert_tsne_3d,5,1,Single talker,1.0,0.0010039470970037,1
B23:B23.2003:020,b_BRP,B23,0.0,B23.BRP.BRP.S0363,B23.BRP.BRP,tr_24,ft,B23.2003,hubert_tsne_3d,5,1,Single talker,1.0,0.0010039470970037,1
B23:B23.2003:020,b_BRP,B23,0.0,B23.BRP.BRP.S0363,B23.BRP.BRP,tr_24,ft,B23.2003,hubert_tsne_3d,5,1,Single talker,1.0,0.0010039470970037,1
B23:B23.2003:020,b_BRP,B23,0.0,B23.BRP.BRP.S0363,B23.BRP.BRP,tr_24,ft,B23.2003,hubert_tsne_3d,5,1,Single talker,1.0,0.0010039470970037,1
B23:B23.2003:020,b_BRP,B23,0.0,B23.BRP.BRP.S0363,B23.BRP.BRP,tr_24,ft,B23.2003,hubert_tsne_3d,5,1,Single talker,1.0,0.0010039470970037,1
B23:B23.2003:021,b_BRP,B23,0.0,B23.BRP.BRP.S5422,B23.BRP.BRP,tr_24,ft,B23.2003,hubert_tsne_3d,5,0,Single talker,1.0,0.0010039470970037,1
B23:B23.2003:021,b_BRP,B23,0.0,B23.BRP.BRP.S5422,B23.BRP.BRP,tr_24,ft,B23.2003,hubert_tsne_3d,5,0,Single talker,1.0,0.0010039470970037,1
B23:B23.2003:021,b_BRP,B23,0.0,B23.BRP.BRP.S5422,B23.BRP.BRP,tr_24,ft,B23.2003,hubert_tsne_3d,5,0,Single talker,1.0,0.0010039470970037,1
B23:B23.2003:021,b_BRP,B23,0.0,B23.BRP.BRP.S5422,B23.BRP.BRP,tr_24,ft,B23.2003,hubert_tsne_3d,5,0,Single talker,1.0,0.0010039470970037,1
B23:B23.2003:021,b_BRP,B23,0.0,B23.BRP.BRP.S5422,B23.BRP.BRP,tr_24,ft,B23.2003,hubert_tsne_3d,5,0,Single talker,1.0,0.0010039470970037,1
B23:B23.2003:022,b_BRP,B23,2.809373878606008,B23.FAR.FAR.S6062,B23.FAR.FAR,tr_24,ft,B23.2003,hubert_tsne_3d,5,1,Single talker,0.9971835110184041,0.0010039470970037,1
B23:B23.2003:022,b_BRP,B23,2.809373878606008,B23.FAR.FAR.S6062,B23.FAR.FAR,tr_24,ft,B23.2003,hubert_tsne_3d,5,1,Single talker,0.9971835110184041,0.0010039470970037,1
B23:B23.2003:022,b_BRP,B23,2.809373878606008,B23.FAR.FAR.S6062,B23.FAR.FAR,tr_24,ft,B23.2003,hubert_tsne_3d,5,1,Single talker,0.9971835110184041,0.0010039470970037,1
B23:B23.2003:022,b_BRP,B23,2.809373878606008,B23.FAR.FAR.S6062,B23.FAR.FAR,tr_24,ft,B23.2003,hubert_tsne_3d,5,1,Single talker,0.9971835110184041,0.0010039470970037,1
B23:B23.2003:022,b_BRP,B23,2.809373878606008,B23.FAR.FAR.S6062,B23.FAR.FAR,tr_24,ft,B23.2003,hubert_tsne_3d,5,1,Single talker,0.9971835110184041,0.0010039470970037,1
B23:B23.2003:023,b_BRP,B23,2.4238923369473637,B23.TUR.TUR.S1573,B23.TUR.TUR,tr_24,ft,B23.2003,hubert_tsne_3d,3,1,Single talker,0.9975694987876143,0.0010039470970037,1
B23:B23.2003:023,b_BRP,B23,2.4238923369473637,B23.TUR.TUR.S1573,B23.TUR.TUR,tr_24,ft,B23.2003,hubert_tsne_3d,3,1,Single talker,0.9975694987876143,0.0010039470970037,1
B23:B23.2003:023,b_BRP,B23,2.4238923369473637,B23.TUR.TUR.S1573,B23.TUR.TUR,tr_24,ft,B23.2003,hubert_tsne_3d,3,1,Single talker,0.9975694987876143,0.0010039470970037,1
B23:B23.2003:024,b_BRP,B23,0.7220777848828341,B23.TUR.TUR.S5714,B23.TUR.TUR,tr_24,ft,B23.2003,hubert_tsne_3d,4,0,Single talker,0.9992753348008007,0.0010039470970037,1
B23:B23.2003:024,b_BRP,B23,0.7220777848828341,B23.TUR.TUR.S5714,B23.TUR.TUR,tr_24,ft,B23.2003,hubert_tsne_3d,4,0,Single talker,0.9992753348008007,0.0010039470970037,1
B23:B23.2003:024,b_BRP,B23,0.7220777848828341,B23.TUR.TUR.S5714,B23.TUR.TUR,tr_24,ft,B23.2003,hubert_tsne_3d,4,0,Single talker,0.9992753348008007,0.0010039470970037,1
B23:B23.2003:024,b_BRP,B23,0.7220777848828341,B23.TUR.TUR.S5714,B23.TUR.TUR,tr_24,ft,B23.2003,hubert_tsne_3d,4,0,Single talker,0.9992753348008007,0.0010039470970037,1
B23:B23.2003:025,b_BRP,B23,5.016670296069681,B23.FAR.FAR.S7421,B23.FAR.FAR,tr_24,ft,B23.2003,hubert_tsne_3d,5,1,Single talker,0.9949761901768474,0.0010039470970037,1
B23:B23.2003:025,b_BRP,B23,5.016670296069681,B23.FAR.FAR.S7421,B23.FAR.FAR,tr_24,ft,B23.2003,hubert_tsne_3d,5,1,Single talker,0.9949761901768474,0.0010039470970037,1
B23:B23.2003:025,b_BRP,B23,5.016670296069681,B23.FAR.FAR.S7421,B23.FAR.FAR,tr_24,ft,B23.2003,hubert_tsne_3d,5,1,Single talker,0.9949761901768474,0.0010039470970037,1
B23:B23.2003:025,b_BRP,B23,5.016670296069681,B23.FAR.FAR.S7421,B23.FAR.FAR,tr_24,ft,B23.2003,hubert_tsne_3d,5,1,Single talker,0.9949761901768474,0.0010039470970037,1
B23:B23.2003:025,b_BRP,B23,5.016670296069681,B23.FAR.FAR.S7421,B23.FAR.FAR,tr_24,ft,B23.2003,hubert_tsne_3d,5,1,Single talker,0.9949761901768474,0.0010039470970037,1
B23:B23.2003:026,b_BRP,B23,1.9052008005146768,B23.TUR.TUR.S9029,B23.TUR.TUR,tr_24,ft,B23.2003,hubert_tsne_3d,2,3,Single talker,0.9980891072718439,0.0010039470970037,1
B23:B23.2003:026,b_BRP,B23,1.9052008005146768,B23.TUR.TUR.S9029,B23.TUR.TUR,tr_24,ft,B23.2003,hubert_tsne_3d,2,3,Single talker,0.9980891072718439,0.0010039470970037,1
B23:B23.2003:027,b_BRP,B23,0.0,B23.BRP.BRP.S7239,B23.BRP.BRP,tr_24,ft,B23.2003,hubert_tsne_3d,4,0,Single talker,1.0,0.0010039470970037,1
B23:B23.2003:027,b_BRP,B23,0.0,B23.BRP.BRP.S7239,B23.BRP.BRP,tr_24,ft,B23.2003,hubert_tsne_3d,4,0,Single talker,1.0,0.0010039470970037,1
B23:B23.2003:027,b_BRP,B23,0.0,B23.BRP.BRP.S7239,B23.BRP.BRP,tr_24,ft,B23.2003,hubert_tsne_3d,4,0,Single talker,1.0,0.0010039470970037,1
B23:B23.2003:027,b_BRP,B23,0.0,B23.BRP.BRP.S7239,B23.BRP.BRP,tr_24,ft,B23.2003,hubert_tsne_3d,4,0,Single talker,1.0,0.0010039470970037,1
B23:B23.2003:028,b_BRP,B23,0.0,B23.BRP.BRP.S5787,B23.BRP.BRP,tr_24,ft,B23.2003,hubert_tsne_3d,3,2,Single talker,1.0,0.0010039470970037,1
B23:B23.2003:028,b_BRP,B23,0.0,B23.BRP.BRP.S5787,B23.BRP.BRP,tr_24,ft,B23.2003,hubert_tsne_3d,3,2,Single talker,1.0,0.0010039470970037,1
B23:B23.2003:028,b_BRP,B23,0.0,B23.BRP.BRP.S5787,B23.BRP.BRP,tr_24,ft,B23.2003,hubert_tsne_3d,3,2,Single talker,1.0,0.0010039470970037,1
B23:B23.2003:029,b_BRP,B23,2.732154175544297,B23.SPA.SPA.S1886,B23.SPA.SPA,tr_24,ft,B23.2003,hubert_tsne_3d,4,1,Single talker,0.9972608201648712,0.0010039470970037,1
B23:B23.2003:029,b_BRP,B23,2.732154175544297,B23.SPA.SPA.S1886,B23.SPA.SPA,tr_24,ft,B23.2003,hubert_tsne_3d,4,1,Single talker,0.9972608201648712,0.0010039470970037,1
B23:B23.2003:029,b_BRP,B23,2.732154175544297,B23.SPA.SPA.S1886,B23.SPA.SPA,tr_24,ft,B23.2003,hubert_tsne_3d,4,1,Single talker,0.9972608201648712,0.0010039470970037,1
B23:B23.2003:029,b_BRP,B23,2.732154175544297,B23.SPA.SPA.S1886,B23.SPA.SPA,tr_24,ft,B23.2003,hubert_tsne_3d,4,1,Single talker,0.9972608201648712,0.0010039470970037,1
B23:B23.2003:030,b_BRP,B23,2.136049011466608,B23.FAR.FAR.S1186,B23.FAR.FAR,tr_24,ft,B23.2003,hubert_tsne_3d,4,1,Single talker,0.9978578175507633,0.0010039470970037,1
B23:B23.2003:030,b_BRP,B23,2.136049011466608,B23.FAR.FAR.S1186,B23.FAR.FAR,tr_24,ft,B23.2003,hubert_tsne_3d,4,1,Single talker,0.9978578175507633,0.0010039470970037,1
B23:B23.2003:030,b_BRP,B23,2.136049011466608,B23.FAR.FAR.S1186,B23.FAR.FAR,tr_24,ft,B23.2003,hubert_tsne_3d,4,1,Single talker,0.9978578175507633,0.0010039470970037,1
B23:B23.2003:030,b_BRP,B23,2.136049011466608,B23.FAR.FAR.S1186,B23.FAR.FAR,tr_24,ft,B23.2003,hubert_tsne_3d,4,1,Single talker,0.9978578175507633,0.0010039470970037,1
B23:B23.2003:031,b_BRP,B23,3.4404756153884657,B23.SPA.SPA.S2588,B23.SPA.SPA,tr_24,ft,B23.2003,hubert_tsne_3d,4,1,Single talker,0.9965519028811647,0.0010039470970037,1
B23:B23.2003:031,b_BRP,B23,3.4404756153884657,B23.SPA.SPA.S2588,B23.SPA.SPA,tr_24,ft,B23.2003,hubert_tsne_3d,4,1,Single talker,0.9965519028811647,0.0010039470970037,1
B23:B23.2003:031,b_BRP,B23,3.4404756153884657,B23.SPA.SPA.S2588,B23.SPA.SPA,tr_24,ft,B23.2003,hubert_tsne_3d,4,1,Single talker,0.9965519028811647,0.0010039470970037,1
B23:B23.2003:031,b_BRP,B23,3.4404756153884657,B23.SPA.SPA.S2588,B23.SPA.SPA,tr_24,ft,B23.2003,hubert_tsne_3d,4,1,Single talker,0.9965519028811647,0.0010039470970037,1
B23:B23.2003:032,b_BRP,B23,0.0,B23.BRP.BRP.S0223,B23.BRP.BRP,tr_24,ft,B23.2003,hubert_tsne_3d,5,0,Single talker,1.0,0.0010039470970037,1
B23:B23.2003:032,b_BRP,B23,0.0,B23.BRP.BRP.S0223,B23.BRP.BRP,tr_24,ft,B23.2003,hubert_tsne_3d,5,0,Single talker,1.0,0.0010039470970037,1
B23:B23.2003:032,b_BRP,B23,0.0,B23.BRP.BRP.S0223,B23.BRP.BRP,tr_24,ft,B23.2003,hubert_tsne_3d,5,0,Single talker,1.0,0.0010039470970037,1
B23:B23.2003:032,b_BRP,B23,0.0,B23.BRP.BRP.S0223,B23.BRP.BRP,tr_24,ft,B23.2003,hubert_tsne_3d,5,0,Single talker,1.0,0.0010039470970037,1
B23:B23.2003:032,b_BRP,B23,0.0,B23.BRP.BRP.S0223,B23.BRP.BRP,tr_24,ft,B23.2003,hubert_tsne_3d,5,0,Single talker,1.0,0.0010039470970037,1
B23:B23.2003:033,b_BRP,B23,0.0,B23.BRP.BRP.S2348,B23.BRP.BRP,tr_24,ft,B23.2003,hubert_tsne_3d,5,0,Single talker,1.0,0.0010039470970037,1
B23:B23.2003:033,b_BRP,B23,0.0,B23.BRP.BRP.S2348,B23.BRP.BRP,tr_24,ft,B23.2003,hubert_tsne_3d,5,0,Single talker,1.0,0.0010039470970037,1
B23:B23.2003:033,b_BRP,B23,0.0,B23.BRP.BRP.S2348,B23.BRP.BRP,tr_24,ft,B23.2003,hubert_tsne_3d,5,0,Single talker,1.0,0.0010039470970037,1
B23:B23.2003:033,b_BRP,B23,0.0,B23.BRP.BRP.S2348,B23.BRP.BRP,tr_24,ft,B23.2003,hubert_tsne_3d,5,0,Single talker,1.0,0.0010039470970037,1
B23:B23.2003:033,b_BRP,B23,0.0,B23.BRP.BRP.S2348,B23.BRP.BRP,tr_24,ft,B23.2003,hubert_tsne_3d,5,0,Single talker,1.0,0.0010039470970037,1
B23:B23.2003:034,b_BRP,B23,1.4189995243331754,B23.TUR.TUR.S8247,B23.TUR.TUR,tr_24,ft,B23.2003,hubert_tsne_3d,2,3,Single talker,0.9985764138084252,0.0010039470970037,1
B23:B23.2003:034,b_BRP,B23,1.4189995243331754,B23.TUR.TUR.S8247,B23.TUR.TUR,tr_24,ft,B23.2003,hubert_tsne_3d,2,3,Single talker,0.9985764138084252,0.0010039470970037,1
B23:B23.2003:035,b_BRP,B23,0.0,B23.BRP.BRP.S9666,B23.BRP.BRP,tr_24,ft,B23.2003,hubert_tsne_3d,5,0,Single talker,1.0,0.0010039470970037,1
B23:B23.2003:035,b_BRP,B23,0.0,B23.BRP.BRP.S9666,B23.BRP.BRP,tr_24,ft,B23.2003,hubert_tsne_3d,5,0,Single talker,1.0,0.0010039470970037,1
B23:B23.2003:035,b_BRP,B23,0.0,B23.BRP.BRP.S9666,B23.BRP.BRP,tr_24,ft,B23.2003,hubert_tsne_3d,5,0,Single talker,1.0,0.0010039470970037,1
B23:B23.2003:035,b_BRP,B23,0.0,B23.BRP.BRP.S9666,B23.BRP.BRP,tr_24,ft,B23.2003,hubert_tsne_3d,5,0,Single talker,1.0,0.0010039470970037,1
B23:B23.2003:035,b_BRP,B23,0.0,B23.BRP.BRP.S9666,B23.BRP.BRP,tr_24,ft,B23.2003,hubert_tsne_3d,5,0,Single talker,1.0,0.0010039470970037,1
B23:B23.2003:036,b_BRP,B23,4.234688137004905,B23.SPA.SPA.S9275,B23.SPA.SPA,tr_24,ft,B23.2003,hubert_tsne_3d,2,3,Single talker,0.9957576215579406,0.0010039470970037,1
B23:B23.2003:036,b_BRP,B23,4.234688137004905,B23.SPA.SPA.S9275,B23.SPA.SPA,tr_24,ft,B23.2003,hubert_tsne_3d,2,3,Single talker,0.9957576215579406,0.0010039470970037,1
B23:B23.2003:037,b_BRP,B23,0.0,B23.BRP.BRP.S3383,B23.BRP.BRP,tr_24,ft,B23.2003,hubert_tsne_3d,6,0,Single talker,1.0,0.0010039470970037,1
B23:B23.2003:037,b_BRP,B23,0.0,B23.BRP.BRP.S3383,B23.BRP.BRP,tr_24,ft,B23.2003,hubert_tsne_3d,6,0,Single talker,1.0,0.0010039470970037,1
B23:B23.2003:037,b_BRP,B23,0.0,B23.BRP.BRP.S3383,B23.BRP.BRP,tr_24,ft,B23.2003,hubert_tsne_3d,6,0,Single talker,1.0,0.0010039470970037,1
B23:B23.2003:037,b_BRP,B23,0.0,B23.BRP.BRP.S3383,B23.BRP.BRP,tr_24,ft,B23.2003,hubert_tsne_3d,6,0,Single talker,1.0,0.0010039470970037,1
B23:B23.2003:037,b_BRP,B23,0.0,B23.BRP.BRP.S3383,B23.BRP.BRP,tr_24,ft,B23.2003,hubert_tsne_3d,6,0,Single talker,1.0,0.0010039470970037,1
B23:B23.2003:037,b_BRP,B23,0.0,B23.BRP.BRP.S3383,B23.BRP.BRP,tr_24,ft,B23.2003,hubert_tsne_3d,6,0,Single talker,1.0,0.0010039470970037,1
B23:B23.2003:038,b_BRP,B23,4.894247918303161,B23.FAR.FAR.S5541,B23.FAR.FAR,tr_24,ft,B23.2003,hubert_tsne_3d,6,0,Single talker,0.9950984858285558,0.0010039470970037,1
B23:B23.2003:038,b_BRP,B23,4.894247918303161,B23.FAR.FAR.S5541,B23.FAR.FAR,tr_24,ft,B23.2003,hubert_tsne_3d,6,0,Single talker,0.9950984858285558,0.0010039470970037,1
B23:B23.2003:038,b_BRP,B23,4.894247918303161,B23.FAR.FAR.S5541,B23.FAR.FAR,tr_24,ft,B23.2003,hubert_tsne_3d,6,0,Single talker,0.9950984858285558,0.0010039470970037,1
B23:B23.2003:038,b_BRP,B23,4.894247918303161,B23.FAR.FAR.S5541,B23.FAR.FAR,tr_24,ft,B23.2003,hubert_tsne_3d,6,0,Single talker,0.9950984858285558,0.0010039470970037,1
B23:B23.2003:038,b_BRP,B23,4.894247918303161,B23.FAR.FAR.S5541,B23.FAR.FAR,tr_24,ft,B23.2003,hubert_tsne_3d,6,0,Single talker,0.9950984858285558,0.0010039470970037,1
B23:B23.2003:038,b_BRP,B23,4.894247918303161,B23.FAR.FAR.S5541,B23.FAR.FAR,tr_24,ft,B23.2003,hubert_tsne_3d,6,0,Single talker,0.9950984858285558,0.0010039470970037,1
