case,recording_id,speaker_id,accent,intended_word_metadata,source_filename,external_filename,mapping_method,status,processed_transcript,predicted_transcript,ipa_tokens_json,n_ipa_tokens,empty_hypothesis,mean_token_max_posterior,emitted_token_posteriors_finite,emitted_token_posteriors_in_0_1,all_logits_finite,ipa_tokens_match_utf8_vocabulary,decoded_source_samples,source_sampling_rate,decoded_duration_seconds,recorded_decoded_length_matches_source_audit,model_input_samples_16khz,model_input_duration_seconds,resampled_length_matches_decoded_audio,wav_header_duration_seconds,audio_sha256,source_hash_matches,interpretation
hw74_wave_wade,AN19-rec-ca3d9122db52d4e02482,AN19.KOR.kf4,KOR,wave,kf4hw74 wave.wav,kf4hw74 wave.wav,exact_filename_case_insensitive,ok,we,w/e,"[""w"", ""e""]",2,False,0.5030771642923355,True,True,True,True,11968,22050,0.5427664399092971,True,8685,0.5428125,True,0.5427664399092971,7ff7b971e0e6f685dbb8279a4d9b9300121583453bf601eb5a826b35db464e13,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
hw74_wave_wade,AN19-rec-57d13b4c99abb9cd350f,AN19.KOR.kf5,KOR,wave,kf5hw74 wave.wav,kf5hw74 wave.wav,exact_filename_case_insensitive,ok,weɪv,w/e/ɪ/v,"[""w"", ""e"", ""ɪ"", ""v""]",4,False,0.7911706268787384,True,True,True,True,13870,22050,0.6290249433106576,True,10065,0.6290625,True,0.6290249433106576,c90ff498a97c06fc06d95d7fd75985ed1415f34eac2cfe8af50f7fe43ff2ef0f,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
hw74_wave_wade,AN19-rec-951fea78da44f6b8e45a,AN19.KOR.kf6,KOR,wave,kf6hw74 wave.wav,kf6hw74 wave.wav,exact_filename_case_insensitive,ok,weɪv,w/e/ɪ/v,"[""w"", ""e"", ""ɪ"", ""v""]",4,False,0.5741738080978394,True,True,True,True,11911,22050,0.5401814058956916,True,8643,0.5401875,True,0.5401814058956916,363fa379edc989f4af8f4695b94cb5e9086138b5e2863cc80c3ef8d079faae7c,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
hw74_wave_wade,AN19-rec-30ccae21075024154c6c,AN19.KOR.km1,KOR,wave,km1hw74 wave.wav,km1hw74 wave.wav,exact_filename_case_insensitive,ok,weɪt,w/e/ɪ/t,"[""w"", ""e"", ""ɪ"", ""t""]",4,False,0.9236704558134079,True,True,True,True,12352,22050,0.5601814058956917,True,8963,0.5601875,True,0.5601814058956917,12f3cbbbd278f6d315efa0a917b470f638f4a7699ba324bca13a926271ca2352,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
hw74_wave_wade,AN19-rec-1ee510489b5d212e60a4,AN19.KOR.km2,KOR,wave,km2hw74 wave.wav,km2hw74 wave.wav,exact_filename_case_insensitive,ok,weɪ,w/e/ɪ,"[""w"", ""e"", ""ɪ""]",3,False,0.7010429302851359,True,True,True,True,15058,22050,0.6829024943310658,True,10927,0.6829375,True,0.6829024943310658,7742841b1e4a56d1533f058a90ba9c55222d47c5f3a7dbc71687f771347f8bf5,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
hw74_wave_wade,AN19-rec-3ac473fefce89c515dba,AN19.KOR.km3,KOR,wave,km3hw74 wave.wav,km3hw74 wave.wav,exact_filename_case_insensitive,ok,weɪv,w/e/ɪ/v,"[""w"", ""e"", ""ɪ"", ""v""]",4,False,0.8727453798055649,True,True,True,True,11136,22050,0.5050340136054422,True,8081,0.5050625,True,0.5050340136054422,9329a6a49fcd6ffd930c53465aca3a41c7b588e465721a54e21deaf8793daf3c,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
hw74_wave_wade,AN19-rec-b0cd779d23610e0516c7,AN19.KOR.km6,KOR,wave,km6hw74 wave.wav,km6hw74 wave.wav,exact_filename_case_insensitive,ok,w,w,"[""w""]",1,False,0.7685148119926453,True,True,True,True,8362,22050,0.3792290249433107,True,6068,0.37925,True,0.3792290249433107,ee83fba32c27269816ae311d618d6eaba2876e0f4db8f4f3ef3fb7bc52a98ee3,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
hw74_wave_wade,AN19-rec-59c7635de8a9df353328,AN19.KOR.km7,KOR,wave,km7hw74 wave.wav,km7hw74 wave.wav,exact_filename_case_insensitive,ok,wev,w/e/v,"[""w"", ""e"", ""v""]",3,False,0.7761200865109762,True,True,True,True,13075,22050,0.5929705215419501,True,9488,0.593,True,0.5929705215419501,673ee804b03aa61008f657bed134955291e15b9de0188fe5e9586466ed0d116d,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
hw74_wave_wade,AN19-rec-28861f7e86b19634f212,AN19.KOR.km8,KOR,wave,km8hw74 wave.wav,km8hw74 wave.wav,exact_filename_case_insensitive,ok,weɪv,w/e/ɪ/v,"[""w"", ""e"", ""ɪ"", ""v""]",4,False,0.9265478104352951,True,True,True,True,15587,22050,0.7068934240362812,True,11311,0.7069375,True,0.7068934240362812,8b20129068a437b5b10353d97109a81f47e48d104c1fc92c36be5059655d194d,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
hw74_wave_wade,AN19-rec-6cdfdbaa7dede2e0fba2,AN19.MIX.if1,MIX,wave,If1hw74 wave.wav,If1hw74 wave.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,11036,22050,0.500498866213152,True,8008,0.5005,True,0.500498866213152,884434249fcf20bd10c2e1b8924d94f0f6270f2b6125cb4b9f3dc10f6ffa77d3,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
hw74_wave_wade,AN19-rec-5b118f5365c23d9475c4,AN19.MIX.if2,MIX,wave,IF2hw74 wave.wav,IF2hw74 wave.wav,exact_filename_case_insensitive,ok,weɪ,w/e/ɪ,"[""w"", ""e"", ""ɪ""]",3,False,0.6720232466856638,True,True,True,True,14010,22050,0.6353741496598639,True,10166,0.635375,True,0.6353741496598639,650a553dfddfeee988cf299855d4feaef0bd4e4ae56726920fcf34e277d0d9a2,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
hw74_wave_wade,AN19-rec-171b1f1d90022a3b4d5f,AN19.MIX.if3,MIX,wave,IF3hw74 wave.wav,IF3hw74 wave.wav,exact_filename_case_insensitive,ok,weɪv,w/e/ɪ/v,"[""w"", ""e"", ""ɪ"", ""v""]",4,False,0.8058375716209412,True,True,True,True,14290,22050,0.6480725623582766,True,10370,0.648125,True,0.6480725623582766,794f78dd78891f7251ef111135536efbb0925c9640e36c047ddabb733a7edd0f,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
hw74_wave_wade,AN19-rec-a4c05d9769c46b8af30f,AN19.MIX.if4,MIX,wave,IF4hw74 wave.wav,IF4hw74 wave.wav,exact_filename_case_insensitive,ok,w,w,"[""w""]",1,False,0.519626796245575,True,True,True,True,7784,22050,0.353015873015873,True,5649,0.3530625,True,0.353015873015873,ea840640c0fb8b6aa436a81dc077a04bcc4f6aafe0a59752c1f05021eb7e64c5,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
hw74_wave_wade,AN19-rec-02c09ebb46e29890fecb,AN19.MIX.if5,MIX,wave,if5hw74 wave.wav,if5hw74 wave.wav,exact_filename_case_insensitive,ok,wev,w/e/v,"[""w"", ""e"", ""v""]",3,False,0.7598852415879568,True,True,True,True,19249,22050,0.8729705215419501,True,13968,0.873,True,0.8729705215419501,0fa05bcf4f16dd35004cca80a0e44827ffd1acfa1a4f01ea4a4bb7e57586583b,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
external_filename_differs_hash_matched,AN19-rec-3a5b81c5d38763f4cf6d,AN19.MIX.if6,MIX,gave,IF6ew15 gave.wav,IF6ew16 gave.wav,unique_identical_sha256_same_speaker_renamed_file,ok,eɪv,e/ɪ/v,"[""e"", ""ɪ"", ""v""]",3,False,0.7502816915512085,True,True,True,True,12029,22050,0.5455328798185941,True,8729,0.5455625,True,0.5455328798185941,6ed5dee7dc31fd3de1dee20073d0cfafe5ffc4b7f96934f9875e17e26f57f890,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
external_filename_differs_hash_matched,AN19-rec-8927453d578ab320e5a3,AN19.MIX.if6,MIX,death,IF6ew16 death.wav,IF6ew15 death.wav,unique_identical_sha256_same_speaker_renamed_file,ok,a,a,"[""a""]",1,False,0.39668136835098267,True,True,True,True,8569,22050,0.3886167800453515,True,6218,0.388625,True,0.3886167800453515,3082d8e859953cc83987be07493934cbaf39c1f93727f163f22c1176626c1a09,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
hw74_wave_wade,AN19-rec-eef244ba07f719bd1525,AN19.MIX.if6,MIX,wave,IF6hw74 wave.wav,IF6hw74 wave.wav,exact_filename_case_insensitive,ok,weɪv,w/e/ɪ/v,"[""w"", ""e"", ""ɪ"", ""v""]",4,False,0.8818771541118622,True,True,True,True,12660,22050,0.5741496598639456,True,9187,0.5741875,True,0.5741496598639456,fe887c930fceb6d7cfa618d7e24442552558c7fbf43f47c4515644546def40d8,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
hw74_wave_wade,AN19-rec-0801f940f62ab4148ece,AN19.MIX.im1,MIX,wave,im1hw74 wave.wav,im1hw74 wave.wav,exact_filename_case_insensitive,ok,weɪv,w/e/ɪ/v,"[""w"", ""e"", ""ɪ"", ""v""]",4,False,0.9116894155740738,True,True,True,True,13749,22050,0.6235374149659864,True,9977,0.6235625,True,0.6235374149659864,acb86ff3a74150ba12cc8a8e43c818b7cdad3a3f558ff8d2e2e20f6b49520090,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
hw74_wave_wade,AN19-rec-28d5e990490a3c3de91d,AN19.MIX.im2,MIX,wave,im2hw74 wave.wav,im2hw74 wave.wav,exact_filename_case_insensitive,ok,weɪv,w/e/ɪ/v,"[""w"", ""e"", ""ɪ"", ""v""]",4,False,0.9251164942979813,True,True,True,True,17080,22050,0.7746031746031746,True,12394,0.774625,True,0.7746031746031746,4bf4b73656f2885105d45c4708569221e67106e024ca00cdda2b740a6bd24f59,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
hw74_wave_wade,AN19-rec-df87efc6d894a62d0e4c,AN19.MIX.im3,MIX,wave,im3hw74 wave.wav,im3hw74 wave.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,8920,22050,0.40453514739229024,True,6473,0.4045625,True,0.40453514739229024,3d2fdafef3004dd61f2a620f03959a1952f15ea7f17c7737fbe6a19e28b8f761,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
hw74_wave_wade,AN19-rec-7040d028e18d36e0c6df,AN19.MIX.im4,MIX,wave,im4hw74 wave.wav,im4hw74 wave.wav,exact_filename_case_insensitive,ok,wi,w/i,"[""w"", ""i""]",2,False,0.48715390264987946,True,True,True,True,10614,22050,0.4813605442176871,True,7702,0.481375,True,0.4813605442176871,363948b5ed8d0ddce3c729f2ec16664600fe08f846f5ccf2744abffc21e51c26,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
hw74_wave_wade,AN19-rec-99d841bc7ede91630567,AN19.MIX.im5,MIX,wave,im5hw74 wave.wav,im5hw74 wave.wav,exact_filename_case_insensitive,ok,ɹeɪv,ɹ/e/ɪ/v,"[""ɹ"", ""e"", ""ɪ"", ""v""]",4,False,0.5874004513025284,True,True,True,True,10146,22050,0.4601360544217687,True,7363,0.4601875,True,0.4601360544217687,d6d5786031af523ef04f446790b9155bae6a3228a174bef2ca71c834a241e088,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
hw74_wave_wade,AN19-rec-76c7bbfc991a5c28b785,AN19.MIX.im6,MIX,wave,im6hw74 wave.wav,im6hw74 wave.wav,exact_filename_case_insensitive,ok,we,w/e,"[""w"", ""e""]",2,False,0.5002504587173462,True,True,True,True,10667,22050,0.48376417233560093,True,7741,0.4838125,True,0.48376417233560093,0f909da81340095bf8e7c514f47fdcaa6dc6a6966da167e0364ea1d014260a4d,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
hw74_wave_wade,AN19-rec-0747cb43257e14ee1413,AN19.SPA.sf1,SPA,wave,sf1hw74 wave.wav,sf1hw74 wave.wav,exact_filename_case_insensitive,ok,w,w,"[""w""]",1,False,0.7341856956481934,True,True,True,True,8607,22050,0.39034013605442175,True,6246,0.390375,True,0.39034013605442175,f8fb9369e6b7291495e54bebd74b5f16e284529f741a41e7bf0ff0d34eeadd34,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
hw74_wave_wade,AN19-rec-56f69bef515088fdfde4,AN19.SPA.sf2,SPA,wave,sf2hw74 wave.wav,sf2hw74 wave.wav,exact_filename_case_insensitive,ok,we,w/e,"[""w"", ""e""]",2,False,0.5518644750118256,True,True,True,True,10759,22050,0.48793650793650795,True,7807,0.4879375,True,0.48793650793650795,3a542f44a708fb8b7722e5349e5e7966ccd160d2667aa75e6ff734a7db71b5ce,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
hw74_wave_wade,AN19-rec-8e530d6a31f8d9f05b43,AN19.SPA.sf3,SPA,wave,sf3hw74 wave.wav,sf3hw74 wave.wav,exact_filename_case_insensitive,ok,we,w/e,"[""w"", ""e""]",2,False,0.7067310214042664,True,True,True,True,11883,22050,0.5389115646258503,True,8623,0.5389375,True,0.5389115646258503,05e6c080223c34ded573fdc6bee835de8ddf637aad08f388bdf258b89b9ee968,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
hw74_wave_wade,AN19-rec-2bca8d526322df415e13,AN19.SPA.sf4,SPA,wave,sf4hw74 wave.wav,sf4hw74 wave.wav,exact_filename_case_insensitive,ok,,,[],0,True,,True,True,True,True,11133,22050,0.5048979591836734,True,8079,0.5049375,True,0.5048979591836734,3fdc446cbfa073e7c8c366e4faccab392b7c924c72f14202cf4e20abb70c8842,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
hw74_wave_wade,AN19-rec-73be300639c9d718ddb0,AN19.SPA.sf5,SPA,wave,sf5hw74 wave.wav,sf5hw74 wave.wav,exact_filename_case_insensitive,ok,wed,w/e/d,"[""w"", ""e"", ""d""]",3,False,0.7125523189703623,True,True,True,True,13331,22050,0.6045804988662131,True,9674,0.604625,True,0.6045804988662131,33fea0c38c2b6f6dee45e3b4c0529fac2a6e9e6a7a702fe7f5aa48a6ad04fd2c,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
hw74_wave_wade,AN19-rec-4c65e9a52ac80ffc37b6,AN19.SPA.sf6,SPA,wave,sf6hw74 wave.wav,sf6hw74 wave.wav,exact_filename_case_insensitive,ok,wed,w/e/d,"[""w"", ""e"", ""d""]",3,False,0.7076499064763387,True,True,True,True,11762,22050,0.5334240362811792,True,8535,0.5334375,True,0.5334240362811792,79d4cca20994d8156a48f86bc34e4c89eb54b2818cbcfc5cda7ca1fabd2a3959,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
hw74_wave_wade,AN19-rec-03914582381f7088a0f9,AN19.SPA.sm2,SPA,wave,sm2hw74 wave.wav,sm2hw74 wave.wav,exact_filename_case_insensitive,ok,w,w,"[""w""]",1,False,0.6792991757392883,True,True,True,True,8898,22050,0.4035374149659864,True,6457,0.4035625,True,0.4035374149659864,c72c4e432ac0debf481a2297df8043563547daec34b43e2366056631a689fbd4,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
hw74_wave_wade,AN19-rec-b127d277f36328adfae0,AN19.SPA.sm3,SPA,wave,sm3hw74 wave.wav,sm3hw74 wave.wav,exact_filename_case_insensitive,ok,weɪt,w/e/ɪ/t,"[""w"", ""e"", ""ɪ"", ""t""]",4,False,0.582305058836937,True,True,True,True,11768,22050,0.5336961451247165,True,8540,0.53375,True,0.5336961451247165,981691d1497fd8b652ef3b904ac1a329e9788b72a25effadda4da7ff7a257451,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
hw74_wave_wade,AN19-rec-cdcec1ccde4dcb31d241,AN19.SPA.sm4,SPA,wave,sm4hw74 wave.wav,sm4hw74 wave.wav,exact_filename_case_insensitive,ok,we,w/e,"[""w"", ""e""]",2,False,0.6823468059301376,True,True,True,True,9103,22050,0.4128344671201814,True,6606,0.412875,True,0.4128344671201814,b5aebb2f6c310284d63b3fbd39268f6b55f57a1775874c01880f850776b3e8b5,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
hw74_wave_wade,AN19-rec-bd5020a87845ccd77c01,AN19.SPA.sm5,SPA,wave,sm5hw74 wave.wav,sm5hw74 wave.wav,exact_filename_case_insensitive,ok,weɪt,w/e/ɪ/t,"[""w"", ""e"", ""ɪ"", ""t""]",4,False,0.9324872046709061,True,True,True,True,13239,22050,0.6004081632653061,True,9607,0.6004375,True,0.6004081632653061,fc7efceecd11ddea129f72f6fa79659173ef65d7694632ad96c85a935be3f022,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
hw74_wave_wade,AN19-rec-2010ee64ed9a1bbae200,AN19.SPA.sm6,SPA,wave,sm6hw74 wave.wav,sm6hw74 wave.wav,exact_filename_case_insensitive,ok,wet,w/e/t,"[""w"", ""e"", ""t""]",3,False,0.8712267478307089,True,True,True,True,14901,22050,0.6757823129251701,True,10813,0.6758125,True,0.6757823129251701,46d94fb3f3cfdac9970d012c1a84c1547e533619cb60dd764be6d8c06c9b2dea,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
hw74_wave_wade,AN19-rec-dc259c23e83d70814297,AN19.SPA.sm7,SPA,wave,sm7hw74 wave.wav,sm7hw74 wave.wav,exact_filename_case_insensitive,ok,weɪd,w/e/ɪ/d,"[""w"", ""e"", ""ɪ"", ""d""]",4,False,0.7673003375530243,True,True,True,True,15197,22050,0.6892063492063492,True,11028,0.68925,True,0.6892063492063492,2abf4d3246f6cf41f69dc62e2dc3ebb45af43d00ece340894674392cf83964a4,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
