"dataset_id","feature_key","model_id","term","estimate","std_error","z_value","p_value","conf_low","conf_high"
"B23","tr_12::between_type_sentence","M_predictor","test_talker_idB23.TUR.TUR",-1.76721861747853,0.423785727344981,-4.17007582711708,3.0449830750249e-05,-2.5978386430747,-0.936598591882372
"B23","tr_12::between_type_sentence","M_joint","(Intercept)",-4.72958838158342,1.28276204832767,-3.68703485400847,0.000226882291933704,-7.24380199630566,-2.21537476686119
"B23","tr_12::between_type_sentence","M_joint","condition_idB23.b_FAR",24.2521188206941,4.32824102744388,5.60322742354683,2.10396872602671e-08,15.7687664069041,32.7354712344841
"B23","tr_12::between_type_sentence","M_joint","condition_idB23.b_SPA",2.87497634293918,0.551647188822346,5.21162148777857,1.87197191005693e-07,1.79374785284738,3.95620483303098
"B23","tr_12::between_type_sentence","M_joint","condition_idB23.b_TUR",-12.4996563710345,2.22698642786267,-5.61281210098391,1.99064723430053e-08,-16.8645497696453,-8.13476297242369
"B23","tr_12::between_type_sentence","M_joint","condition_idB23.c_noBRP",5.93034878871493,1.06231109022881,5.58249729600166,2.37089297339359e-08,3.84821905186646,8.0124785255634
"B23","tr_12::between_type_sentence","M_joint","condition_idB23.c_noFAR",2.13258399035414,0.429487718871541,4.96541320426437,6.85549485317482e-07,1.29078806136591,2.97437991934236
"B23","tr_12::between_type_sentence","M_joint","condition_idB23.c_noSPA",4.96374226652486,0.924748653460759,5.36766639015765,7.97619131106226e-08,3.15123490574177,6.77624962730795
"B23","tr_12::between_type_sentence","M_joint","condition_idB23.c_noTUR",26.8101830620731,4.77616073854691,5.61333349727878,1.98465567479917e-08,17.4489080145212,36.171458109625
"B23","tr_12::between_type_sentence","M_joint","variability_z",-11.8370712397495,2.13181604551412,-5.55257629505964,2.81489791856341e-08,-16.0154306889571,-7.65871179054179
"B23","tr_12::between_type_sentence","M_joint","outer_fold1",-0.00923869723139413,0.131558506219641,-0.0702250086054478,0.944014569470836,-0.26709336942189,0.248615974959102
"B23","tr_12::between_type_sentence","M_joint","outer_fold2",0.151183479524167,0.132631126648844,1.13987932805881,0.254336578394397,-0.108773528707567,0.411140487755902
"B23","tr_12::between_type_sentence","M_joint","test_talker_idB23.FAR.FAR",-0.864720694619916,0.423438400674883,-2.04214047011728,0.0411375994743686,-1.69465995994269,-0.0347814292971461
"B23","tr_12::between_type_sentence","M_joint","test_talker_idB23.SPA.SPA",-0.833492839332014,0.423901022453436,-1.96624399372278,0.0492704328431403,-1.66433884334075,-0.00264683532327992
"B23","tr_12::between_type_sentence","M_joint","test_talker_idB23.TUR.TUR",-1.76729902022005,0.423594809278211,-4.17214512904787,3.01745333029293e-05,-2.59754484640535,-0.937053194034758
